Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price,Revenue,Profit
1023,2022/10/27,4759,Karan Sharma,West,Ahmedabad,Clothing,Kurti,Kurti - Model 837,2,3922,3,Debit Card,496,3019.9,7608.679999999999,1072.8799999999992
1024,2022/08/24,9912,Priya Singh,South,Kochi,Home,Kitchenware,Kitchenware - Model 237,5,12261,10,Debit Card,294,8259.82,55174.5,13581.400000000001
1025,2022/10/12,2727,Rohan Nair,South,Kochi,Electronics,Laptop,Laptop - Model 199,3,20894,0,Debit Card,399,14246.24,62682.0,19544.28
1026,2023/09/23,7746,Sneha Iyer,West,Mumbai,Clothing,Jeans,Jeans - Model 969,5,3021,17,Credit Card,225,1657.3,12537.15,4025.6499999999996
1027,2023/10/21,1920,Sneha Verma,South,Hyderabad,Electronics,Headphones,Headphones - Model 135,1,65054,3,Credit Card,266,50602.36,63102.38,12234.019999999997
1028,2023/12/25,3349,Karan Mehta,North,Delhi,Electronics,Headphones,Headphones - Model 407,3,14079,23,UPI,103,9616.65,32522.49,3569.5400000000045
1029,2023/06/06,9334,Rohan Gupta,West,Mumbai,Sports,Fitness Equipment,Fitness Equipment - Model 994,3,13416,27,COD,259,9510.51,29381.04,590.510000000002
1030,2023/08/13,7621,Sneha Nair,North,Jaipur,Clothing,Jeans,Jeans - Model 322,1,2660,9,COD,267,2035.01,2420.6,118.58999999999992
1031,2022/03/02,4779,Vivaan Verma,North,Jaipur,Sports,Cycling,Cycling - Model 429,2,22927,8,Debit Card,120,15489.91,42185.68,11085.86
1032,2023/10/13,1665,Neha Iyer,West,Surat,Home,Kitchenware,Kitchenware - Model 293,2,9326,10,COD,314,4778.83,16786.8,6915.139999999999
1033,2022/01/23,4865,Vivaan Nair,North,Amritsar,Electronics,Smartwatch,Smartwatch - Model 513,4,67027,22,Credit Card,344,47546.78,209124.24000000002,18593.120000000024
1034,2023/03/01,6644,Aarav Iyer,West,Mumbai,Clothing,Shirt,Shirt - Model 325,2,3554,16,Debit Card,189,2378.55,5970.719999999999,1024.619999999999
1035,2022/06/16,8995,Neha Patel,South,Kochi,Sports,Shoes,Shoes - Model 995,2,23560,10,UPI,334,19981.77,42408.0,2110.459999999999
1036,2023/08/08,6442,Priya Nair,East,Ranchi,Sports,Cricket Gear,Cricket Gear - Model 318,4,9383,12,COD,184,6828.42,33028.16,5530.480000000003
1037,2022/04/15,7968,Karan Mehta,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 174,1,4600,3,Debit Card,163,4090.74,4462.0,208.26000000000022
1038,2022/01/13,5951,Ishita Verma,East,Guwahati,Sports,Cricket Gear,Cricket Gear - Model 909,5,24735,19,COD,409,13473.29,100176.75,32401.29999999999
1039,2022/06/15,2396,Ishita Kapoor,North,Chandigarh,Clothing,Shirt,Shirt - Model 125,2,3178,28,UPI,432,2852.36,4576.32,-1560.4000000000005
1040,2022/07/12,2007,Vivaan Iyer,East,Kolkata,Beauty,Makeup,Makeup - Model 443,1,3193,17,Credit Card,193,2157.81,2650.19,299.3800000000001
1041,2023/10/12,4149,Rohan Patel,South,Chennai,Home,Kitchenware,Kitchenware - Model 978,1,6215,2,UPI,419,3357.53,6090.7,2314.1699999999996
1042,2023/09/11,9568,Sneha Nair,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 678,1,1510,27,COD,238,937.63,1102.3,-73.33000000000004
1043,2022/10/29,3951,Aarav Gupta,East,Patna,Beauty,Haircare,Haircare - Model 552,3,3584,19,Debit Card,179,3134.75,8709.12,-874.1299999999992
1044,2023/12/10,1011,Aarav Singh,South,Hyderabad,Beauty,Haircare,Haircare - Model 314,4,3001,27,Credit Card,344,1636.93,8762.92,1871.1999999999998
1045,2022/12/26,1949,Priya Mehta,South,Coimbatore,Electronics,Laptop,Laptop - Model 272,5,51929,7,UPI,52,28718.9,241469.84999999998,97823.34999999998
1046,2022/12/31,2220,Karan Gupta,North,Delhi,Electronics,Laptop,Laptop - Model 146,2,66608,14,Credit Card,107,55632.38,114565.76,3194.0
1047,2022/01/21,2555,Karan Reddy,South,Kochi,Clothing,Shirt,Shirt - Model 473,3,2567,21,COD,137,2228.04,6083.79,-737.3299999999999
1048,2022/06/09,5928,Ananya Patel,West,Mumbai,Sports,Fitness Equipment,Fitness Equipment - Model 977,1,7786,28,COD,309,6529.24,5605.92,-1232.3199999999997
1049,2022/08/17,6206,Vivaan Nair,South,Bangalore,Home,Bedding,Bedding - Model 415,5,18790,22,Debit Card,469,9495.21,73281.0,25335.950000000004
1050,2022/12/07,8716,Aditya Iyer,West,Mumbai,Electronics,Smartwatch,Smartwatch - Model 476,4,6482,12,Credit Card,147,5276.16,22816.64,1565.0
1051,2023/10/30,4891,Neha Sharma,South,Bangalore,Electronics,Headphones,Headphones - Model 104,4,45822,7,Credit Card,459,25503.93,170457.84,67983.12
1052,2023/08/23,4893,Priya Sharma,West,Surat,Beauty,Fragrance,Fragrance - Model 941,3,2515,3,Credit Card,213,1985.39,7318.65,1149.4799999999996
1053,2023/10/08,8171,Neha Patel,West,Pune,Clothing,Kurti,Kurti - Model 921,4,3205,17,UPI,367,2221.14,10640.6,1389.0400000000009
1054,2023/09/09,6598,Rohan Sharma,North,Chandigarh,Beauty,Fragrance,Fragrance - Model 263,4,4748,6,UPI,484,2826.23,17852.48,6063.5599999999995
1055,2023/07/05,1316,Priya Sharma,West,Mumbai,Sports,Cricket Gear,Cricket Gear - Model 888,4,15625,4,Debit Card,53,10883.99,60000.0,16411.04
1056,2022/05/18,2465,Sneha Iyer,South,Bangalore,Electronics,Smartwatch,Smartwatch - Model 767,2,57795,25,Debit Card,376,33046.65,86692.5,20223.199999999997
1057,2023/07/11,1562,Aditya Verma,East,Patna,Beauty,Skincare,Skincare - Model 636,4,2855,10,Credit Card,229,2228.37,10278.0,1135.5200000000004
1058,2022/09/14,8819,Aarav Singh,East,Guwahati,Clothing,Kurti,Kurti - Model 427,2,2570,21,Debit Card,362,2041.19,4060.6000000000004,-383.77999999999975
1059,2023/12/30,1873,Rohan Sharma,East,Guwahati,Sports,Cycling,Cycling - Model 240,5,5847,29,COD,112,4767.4,20756.85,-3192.1500000000015
1060,2022/10/24,7818,Rohan Reddy,West,Jaipur,Home,Furniture,Furniture - Model 198,1,14798,5,UPI,202,12257.31,14058.099999999999,1598.789999999999
1061,2022/01/18,6857,Priya Kapoor,North,Amritsar,Clothing,Jacket,Jacket - Model 104,3,1533,30,Debit Card,416,908.23,3219.2999999999997,78.60999999999967
1062,2023/06/30,2457,Sneha Patel,East,Ranchi,Beauty,Makeup,Makeup - Model 643,4,2770,6,Debit Card,92,1732.8,10415.199999999999,3391.999999999999
1063,2023/07/10,3075,Ananya Kapoor,North,Amritsar,Clothing,Jeans,Jeans - Model 708,3,2594,17,COD,111,2105.18,6459.0599999999995,32.52000000000044
1064,2022/01/12,9254,Karan Sharma,North,Amritsar,Home,Decor,Decor - Model 803,3,12078,12,Credit Card,467,9465.93,31885.920000000002,3021.130000000001
1065,2022/07/10,7627,Ishita Iyer,West,Surat,Beauty,Makeup,Makeup - Model 472,5,1214,6,COD,256,957.15,5705.799999999999,664.0499999999993
1066,2023/04/25,8303,Rohan Gupta,East,Kolkata,Beauty,Haircare,Haircare - Model 683,5,1747,15,UPI,153,1267.93,7424.75,932.0999999999995
1067,2022/01/16,2694,Karan Patel,East,Bhubaneswar,Home,Decor,Decor - Model 430,1,19912,27,Debit Card,317,10672.38,14535.76,3546.380000000001
1068,2023/01/31,7819,Aarav Sharma,South,Kochi,Clothing,Jacket,Jacket - Model 300,4,4305,16,Credit Card,151,2860.87,14464.8,2870.3199999999997
1069,2023/02/15,1534,Ananya Reddy,South,Coimbatore,Clothing,Jacket,Jacket - Model 420,2,1382,2,COD,185,933.49,2708.72,656.7399999999998
1070,2022/03/07,4777,Ishita Verma,North,Amritsar,Electronics,Smartwatch,Smartwatch - Model 541,3,64630,23,COD,290,37673.49,149295.30000000002,35984.830000000016
1071,2023/10/20,3327,Karan Sharma,North,Chandigarh,Clothing,Jeans,Jeans - Model 932,3,4962,14,Credit Card,482,3649.25,12801.96,1372.2099999999991
1072,2022/06/20,2202,Aarav Iyer,East,Guwahati,Electronics,Laptop,Laptop - Model 716,4,73492,22,Debit Card,407,42903.36,229295.04,57274.600000000006
1073,2022/05/26,7912,Aditya Kapoor,West,Mumbai,Home,Kitchenware,Kitchenware - Model 160,4,15852,11,COD,67,10818.73,56433.12,13091.200000000004
1074,2023/04/06,1305,Ishita Iyer,South,Kochi,Home,Decor,Decor - Model 508,5,9443,23,UPI,352,5943.12,36355.55,6287.950000000004
1075,2022/06/12,7021,Ishita Reddy,West,Ahmedabad,Electronics,Laptop,Laptop - Model 771,1,58732,3,COD,336,48636.03,56970.04,7998.010000000002
1076,2023/12/17,5506,Aarav Verma,East,Ranchi,Sports,Fitness Equipment,Fitness Equipment - Model 950,4,7922,5,COD,114,5492.93,30103.6,8017.879999999997
1077,2022/02/19,5166,Karan Verma,South,Kochi,Beauty,Fragrance,Fragrance - Model 556,3,2404,2,Debit Card,86,1217.79,7067.76,3328.3900000000003
1078,2023/05/17,4080,Aarav Nair,West,Mumbai,Beauty,Haircare,Haircare - Model 632,3,440,7,Debit Card,458,282.59,1227.6,-78.17000000000007
1079,2022/04/18,7340,Ishita Mehta,East,Ranchi,Sports,Cricket Gear,Cricket Gear - Model 342,4,9014,11,COD,102,6480.97,32089.84,6063.959999999999
1080,2022/03/05,3862,Rohan Sharma,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 561,2,23303,26,UPI,411,13128.98,34488.44,7819.480000000003
1081,2023/05/23,2062,Sneha Verma,West,Ahmedabad,Beauty,Makeup,Makeup - Model 191,1,2884,21,UPI,426,2174.45,2278.36,-322.0899999999997
1082,2022/01/11,9977,Aditya Gupta,East,Patna,Clothing,Jeans,Jeans - Model 119,3,2036,0,UPI,76,1758.62,6108.0,756.1400000000003
1083,2023/07/17,4658,Aditya Singh,East,Ranchi,Clothing,Shirt,Shirt - Model 503,2,1489,24,UPI,350,826.35,2263.28,260.58000000000015
1084,2023/08/13,3109,Sneha Sharma,West,Ahmedabad,Sports,Cricket Gear,Cricket Gear - Model 851,2,15729,20,UPI,316,13881.89,25166.4,-2913.3799999999974
1085,2022/10/03,2422,Sneha Verma,West,Surat,Home,Decor,Decor - Model 728,3,8244,21,UPI,124,7110.59,19538.280000000002,-1917.489999999998
1086,2023/07/23,7810,Karan Sharma,North,Lucknow,Home,Furniture,Furniture - Model 773,1,18937,29,COD,292,15429.23,13445.269999999999,-2275.960000000001
1087,2023/11/06,7595,Aarav Gupta,West,Surat,Electronics,Headphones,Headphones - Model 204,4,17685,16,COD,331,13486.1,59421.6,5146.199999999997
1088,2023/02/01,7154,Karan Mehta,South,Hyderabad,Home,Furniture,Furniture - Model 863,4,10336,22,Credit Card,218,8303.62,32248.32,-1184.1600000000035
1089,2023/05/15,2432,Rohan Mehta,South,Chennai,Sports,Shoes,Shoes - Model 758,3,17949,1,UPI,210,13518.79,53308.53,12542.159999999996
1090,2023/08/21,5900,Vivaan Nair,West,Mumbai,Home,Decor,Decor - Model 975,1,4672,14,Credit Card,78,3520.38,4017.92,419.53999999999996
1091,2023/08/26,5519,Ananya Nair,West,Mumbai,Sports,Shoes,Shoes - Model 597,1,16169,7,UPI,66,13585.88,15037.169999999998,1385.289999999999
1092,2023/03/26,7533,Vivaan Verma,South,Bangalore,Home,Furniture,Furniture - Model 121,1,5256,10,UPI,103,4236.82,4730.400000000001,390.58000000000084
1093,2022/03/27,9332,Ishita Verma,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 719,1,5636,17,UPI,408,3331.14,4677.88,938.7400000000002
1094,2022/10/01,6676,Sneha Patel,East,Kolkata,Sports,Cycling,Cycling - Model 718,4,5411,18,Credit Card,419,3434.28,17748.08,3591.960000000001
1095,2022/09/04,4162,Aarav Sharma,South,Coimbatore,Electronics,Headphones,Headphones - Model 244,5,12054,22,Debit Card,448,8251.94,47010.6,5302.899999999994
1096,2022/03/14,9377,Priya Iyer,North,Chandigarh,Sports,Fitness Equipment,Fitness Equipment - Model 742,5,10800,12,Credit Card,443,8410.85,47520.0,5022.75
1097,2023/02/04,6241,Aarav Verma,South,Coimbatore,Home,Bedding,Bedding - Model 276,1,3884,7,Credit Card,403,3210.7,3612.12,-1.5799999999999272
1098,2023/05/03,8969,Aarav Singh,East,Kolkata,Beauty,Makeup,Makeup - Model 926,4,1436,19,Credit Card,93,794.97,4652.64,1379.7600000000002
1099,2022/01/24,6935,Ishita Nair,West,Mumbai,Home,Kitchenware,Kitchenware - Model 867,2,9788,27,Credit Card,406,8124.65,14290.48,-2364.8199999999997
1100,2023/06/20,1145,Aditya Patel,East,Ranchi,Clothing,Jacket,Jacket - Model 575,1,1653,26,UPI,226,1355.35,1223.22,-358.1299999999999
1101,2023/09/13,9942,Aarav Nair,South,Bangalore,Beauty,Haircare,Haircare - Model 194,4,4344,4,Credit Card,254,3112.77,16680.96,3975.879999999999
1102,2023/08/07,4059,Aditya Sharma,South,Kochi,Clothing,Jacket,Jacket - Model 658,5,4590,10,COD,189,2564.88,20655.0,7641.5999999999985
1103,2023/12/17,1461,Ananya Singh,South,Chennai,Electronics,Smartwatch,Smartwatch - Model 480,1,68403,9,UPI,442,37160.02,62246.73,24644.710000000006
1104,2023/11/16,1729,Rohan Gupta,North,Amritsar,Clothing,Jeans,Jeans - Model 721,2,4232,23,UPI,248,3362.24,6517.28,-455.1999999999998
1105,2023/10/01,8833,Neha Mehta,North,Jaipur,Home,Kitchenware,Kitchenware - Model 910,3,17288,10,Credit Card,179,13310.33,46677.6,6567.610000000001
1106,2022/07/24,5272,Karan Reddy,East,Kolkata,Electronics,Mobile,Mobile - Model 898,2,41511,4,COD,454,28170.05,79701.12,22907.019999999997
1107,2023/04/17,7005,Karan Nair,East,Patna,Beauty,Fragrance,Fragrance - Model 301,5,1286,22,Credit Card,89,744.14,5015.400000000001,1205.7000000000007
1108,2023/08/03,1057,Vivaan Reddy,East,Ranchi,Beauty,Haircare,Haircare - Model 286,1,3903,10,Credit Card,495,2670.5,3512.7000000000003,347.2000000000003
1109,2023/11/11,2774,Neha Verma,North,Jaipur,Beauty,Makeup,Makeup - Model 489,5,1284,13,COD,127,807.6,5585.4,1420.3999999999996
1110,2022/09/26,4674,Aarav Sharma,South,Kochi,Electronics,Smartwatch,Smartwatch - Model 454,2,9796,28,Credit Card,494,7647.3,14106.24,-1682.3600000000006
1111,2022/10/12,3635,Ananya Sharma,East,Guwahati,Beauty,Haircare,Haircare - Model 779,1,4908,15,Debit Card,257,3854.3,4171.8,60.5
1112,2023/03/06,7111,Priya Kapoor,East,Bhubaneswar,Home,Furniture,Furniture - Model 312,1,2537,7,Debit Card,263,1508.92,2359.41,587.4899999999998
1113,2022/11/02,8378,Sneha Reddy,North,Jaipur,Home,Bedding,Bedding - Model 627,3,14216,30,UPI,459,12207.08,29853.6,-7226.639999999999
1114,2022/03/22,3184,Rohan Mehta,South,Chennai,Clothing,Kurti,Kurti - Model 471,3,892,16,UPI,324,730.37,2247.8399999999997,-267.27000000000044
1115,2023/10/21,2070,Vivaan Sharma,East,Ranchi,Beauty,Haircare,Haircare - Model 672,1,663,20,Debit Card,347,389.13,530.4,-205.73000000000002
1116,2022/05/12,2200,Rohan Verma,West,Mumbai,Beauty,Haircare,Haircare - Model 231,4,534,20,UPI,55,441.4,1708.8000000000002,-111.79999999999973
1117,2022/07/04,6873,Aarav Patel,East,Ranchi,Beauty,Makeup,Makeup - Model 576,2,2025,3,Credit Card,367,1505.62,3928.5,550.2600000000002
1118,2023/03/13,3896,Neha Gupta,East,Patna,Home,Furniture,Furniture - Model 925,1,15796,24,Credit Card,222,13762.72,12004.960000000001,-1979.7599999999984
1119,2022/08/01,2943,Sneha Iyer,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 184,4,5936,27,Credit Card,492,4370.45,17333.12,-640.6800000000003
1120,2022/06/26,6770,Sneha Reddy,North,Lucknow,Beauty,Haircare,Haircare - Model 256,5,2405,23,Credit Card,316,1364.01,9259.25,2123.2
1121,2022/11/10,3330,Rohan Nair,East,Ranchi,Clothing,Jacket,Jacket - Model 539,2,1505,17,COD,366,1022.83,2498.2999999999997,86.63999999999965
1122,2023/12/20,3471,Aditya Sharma,West,Jaipur,Sports,Cycling,Cycling - Model 148,5,10867,10,Debit Card,263,5724.21,48901.5,20017.45
1123,2022/11/02,7457,Neha Nair,North,Amritsar,Beauty,Skincare,Skincare - Model 511,2,1737,3,Debit Card,250,1509.37,3369.7799999999997,101.03999999999996
1124,2022/11/25,6389,Rohan Sharma,West,Mumbai,Home,Bedding,Bedding - Model 175,3,12801,20,Debit Card,407,6814.56,30722.4,9871.720000000001
1125,2023/09/21,2599,Sneha Nair,South,Coimbatore,Electronics,Mobile,Mobile - Model 152,1,14349,6,COD,182,8427.42,13488.06,4878.639999999999
1126,2022/06/13,3119,Ananya Verma,South,Kochi,Clothing,Jacket,Jacket - Model 759,5,990,24,COD,297,555.92,3762.0,685.4000000000001
1127,2022/08/26,5569,Aarav Kapoor,South,Hyderabad,Beauty,Makeup,Makeup - Model 343,1,3628,28,UPI,466,2995.29,2612.16,-849.1300000000001
1128,2022/01/29,1631,Priya Iyer,West,Mumbai,Home,Decor,Decor - Model 930,2,10161,12,UPI,243,6640.3,17883.36,4359.76
1129,2022/01/06,7210,Neha Kapoor,West,Pune,Electronics,Laptop,Laptop - Model 490,3,18401,5,Credit Card,486,15381.23,52442.85,5813.159999999996
1130,2023/09/23,6656,Priya Gupta,West,Pune,Home,Furniture,Furniture - Model 284,5,10270,24,COD,298,9238.22,39026.0,-7463.0999999999985
1131,2022/04/22,9148,Ishita Singh,West,Surat,Home,Kitchenware,Kitchenware - Model 616,3,17901,27,COD,244,9240.92,39203.19,11236.43
1132,2023/06/10,7748,Rohan Iyer,South,Coimbatore,Beauty,Skincare,Skincare - Model 249,4,3839,8,Debit Card,73,3112.89,14127.52,1602.960000000001
1133,2023/12/22,1181,Priya Singh,South,Chennai,Sports,Fitness Equipment,Fitness Equipment - Model 975,4,22311,21,COD,389,18139.85,70502.76000000001,-2445.639999999985
1134,2022/08/31,3534,Aarav Iyer,South,Coimbatore,Home,Furniture,Furniture - Model 291,2,9463,14,COD,209,6580.54,16276.36,2906.2800000000007
1135,2022/10/16,5450,Ananya Nair,West,Ahmedabad,Electronics,Headphones,Headphones - Model 960,4,8103,24,COD,355,4360.53,24633.12,6836.0
1136,2023/06/30,5650,Aditya Verma,North,Chandigarh,Clothing,Jeans,Jeans - Model 551,3,3514,25,Credit Card,459,2718.39,7906.5,-707.6700000000001
1137,2023/10/24,4176,Priya Kapoor,South,Kochi,Beauty,Haircare,Haircare - Model 637,3,1767,15,UPI,349,1051.83,4505.849999999999,1001.3599999999997
1138,2022/02/20,2627,Aditya Verma,West,Surat,Home,Decor,Decor - Model 352,4,13570,26,UPI,50,6878.86,40167.2,12601.759999999998
1139,2023/08/03,9299,Aditya Singh,North,Lucknow,Beauty,Fragrance,Fragrance - Model 382,2,3030,14,Credit Card,253,2679.0,5211.6,-399.39999999999964
1140,2023/09/25,9612,Karan Iyer,North,Delhi,Beauty,Haircare,Haircare - Model 955,4,596,23,UPI,193,405.63,1835.68,20.160000000000082
1141,2022/09/27,7825,Ananya Mehta,East,Guwahati,Electronics,Headphones,Headphones - Model 929,4,75406,24,COD,306,43096.55,229234.24,56542.03999999998
1142,2023/12/31,1587,Vivaan Verma,East,Kolkata,Beauty,Makeup,Makeup - Model 377,1,947,9,Credit Card,147,685.09,861.77,29.67999999999995
1143,2023/08/29,9352,Ishita Nair,North,Chandigarh,Sports,Shoes,Shoes - Model 894,4,10460,0,UPI,131,5688.19,41840.0,18956.24
1144,2023/03/04,1621,Aarav Reddy,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 177,3,23884,6,UPI,135,16252.37,67352.87999999999,18460.76999999999
1145,2022/10/31,2786,Sneha Reddy,West,Mumbai,Clothing,Jacket,Jacket - Model 784,2,4980,5,Debit Card,418,3162.26,9462.0,2719.4799999999996
1146,2023/12/26,7267,Neha Singh,West,Jaipur,Home,Kitchenware,Kitchenware - Model 363,2,9871,3,COD,134,5389.43,19149.739999999998,8236.879999999997
1147,2023/12/25,1222,Karan Singh,West,Ahmedabad,Home,Furniture,Furniture - Model 314,4,5641,29,Debit Card,147,5057.49,16020.439999999999,-4356.52
1148,2023/07/14,6525,Rohan Reddy,East,Ranchi,Clothing,Shirt,Shirt - Model 244,2,1421,18,COD,316,1198.56,2330.44,-382.67999999999984
1149,2023/09/12,7419,Sneha Nair,West,Surat,Sports,Cricket Gear,Cricket Gear - Model 977,3,23286,27,Credit Card,446,18669.34,50996.34,-5457.680000000008
1150,2022/07/11,8051,Vivaan Patel,West,Surat,Sports,Cycling,Cycling - Model 570,1,11096,28,Credit Card,81,6369.68,7989.12,1538.4399999999996
1151,2023/01/02,8520,Ananya Singh,West,Mumbai,Beauty,Fragrance,Fragrance - Model 102,3,4805,18,Credit Card,281,2544.06,11820.300000000001,3907.120000000001
1152,2022/10/25,8335,Rohan Sharma,South,Kochi,Home,Bedding,Bedding - Model 662,5,19149,14,COD,135,12300.36,82340.7,20703.899999999994
1153,2023/04/08,5234,Ananya Kapoor,South,Coimbatore,Home,Kitchenware,Kitchenware - Model 102,4,16788,8,Debit Card,415,14450.49,61779.840000000004,3562.8800000000047
1154,2022/07/16,7123,Ishita Reddy,South,Coimbatore,Beauty,Makeup,Makeup - Model 438,2,4943,15,Credit Card,485,3040.1,8403.1,1837.9000000000005
1155,2023/01/11,8615,Vivaan Nair,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 838,1,53123,11,Debit Card,471,33348.44,47279.47,13460.029999999999
1156,2023/01/11,9071,Karan Singh,North,Jaipur,Sports,Shoes,Shoes - Model 858,4,5791,5,Credit Card,431,5102.29,22005.8,1165.6399999999994
1157,2022/09/16,7077,Ananya Patel,East,Kolkata,Home,Furniture,Furniture - Model 550,4,4221,4,Debit Card,480,3502.94,16208.64,1716.8799999999992
1158,2023/05/28,7037,Rohan Gupta,West,Pune,Electronics,Smartwatch,Smartwatch - Model 376,1,68076,14,Debit Card,149,49874.79,58545.36,8521.57
1159,2022/09/28,1983,Aarav Patel,West,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 775,1,22600,7,COD,471,18623.74,21018.0,1923.2599999999984
1160,2023/07/22,8869,Neha Mehta,South,Hyderabad,Home,Bedding,Bedding - Model 196,3,15033,26,Debit Card,199,13373.52,33373.26,-6946.299999999996
1161,2022/07/09,5961,Ananya Verma,East,Guwahati,Electronics,Laptop,Laptop - Model 732,2,70466,24,Credit Card,189,60804.42,107108.32,-14689.51999999999
1162,2023/01/30,3564,Priya Gupta,North,Lucknow,Home,Furniture,Furniture - Model 124,1,3675,23,Debit Card,161,3104.63,2829.75,-435.8800000000001
1163,2022/09/19,4246,Ananya Iyer,South,Bangalore,Clothing,Jacket,Jacket - Model 222,3,3501,12,Credit Card,161,2243.96,9242.64,2349.7599999999993
1164,2022/03/06,9495,Karan Patel,North,Lucknow,Clothing,Shirt,Shirt - Model 832,3,4523,8,Credit Card,236,3186.93,12483.480000000001,2686.6900000000023
1165,2022/12/21,4534,Ananya Kapoor,West,Pune,Home,Kitchenware,Kitchenware - Model 786,5,1607,16,Credit Card,290,845.51,6749.4,2231.8499999999995
1166,2023/02/08,7136,Priya Gupta,North,Jaipur,Beauty,Makeup,Makeup - Model 120,2,2933,7,UPI,477,1794.2,5455.379999999999,1389.979999999999
1167,2023/11/07,5425,Aditya Kapoor,South,Bangalore,Beauty,Skincare,Skincare - Model 847,1,2831,17,UPI,101,2481.26,2349.73,-232.5300000000002
1168,2023/08/29,6672,Aditya Iyer,North,Lucknow,Sports,Shoes,Shoes - Model 175,3,4677,29,Credit Card,258,3879.39,9962.01,-1934.1599999999999
1169,2022/06/29,5706,Aditya Nair,South,Coimbatore,Home,Furniture,Furniture - Model 606,4,9754,18,UPI,129,7180.45,31993.120000000003,3142.3200000000033
1170,2022/10/26,1094,Aarav Verma,East,Patna,Beauty,Haircare,Haircare - Model 892,2,2810,2,Credit Card,68,2202.39,5507.599999999999,1034.8199999999997
1171,2023/10/01,8466,Aarav Patel,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 579,3,57251,0,Credit Card,176,32467.1,171753.0,74175.70000000001
1172,2022/07/03,8324,Rohan Patel,East,Ranchi,Home,Decor,Decor - Model 215,2,11591,22,COD,370,8619.23,18081.96,473.5
1173,2023/07/07,1099,Ishita Nair,North,Lucknow,Electronics,Mobile,Mobile - Model 304,4,44602,20,Credit Card,58,27912.15,142726.4,31019.79999999999
1174,2023/05/03,8010,Priya Iyer,East,Kolkata,Beauty,Skincare,Skincare - Model 545,5,3226,17,Debit Card,256,1952.94,13387.9,3367.199999999999
1175,2022/09/23,7725,Sneha Patel,South,Bangalore,Home,Bedding,Bedding - Model 899,1,10067,4,UPI,266,7726.06,9664.32,1672.2599999999993
1176,2022/09/30,8791,Ishita Sharma,West,Pune,Home,Decor,Decor - Model 664,1,1184,23,Debit Card,155,726.02,911.6800000000001,30.660000000000082
1177,2023/12/11,5767,Priya Reddy,West,Surat,Beauty,Skincare,Skincare - Model 140,4,2603,20,COD,178,1335.39,8329.6,2810.04
1178,2023/03/12,1464,Sneha Mehta,East,Guwahati,Clothing,Jacket,Jacket - Model 889,2,1959,11,Debit Card,482,1515.57,3487.02,-26.11999999999989
1179,2023/07/28,6637,Ananya Reddy,South,Coimbatore,Home,Bedding,Bedding - Model 167,3,10451,9,UPI,359,5911.49,28531.23,10437.759999999998
1180,2022/06/01,9394,Ananya Singh,North,Amritsar,Electronics,Smartwatch,Smartwatch - Model 803,3,60563,7,UPI,459,38943.8,168970.77,51680.36999999998
1181,2022/01/06,2592,Aarav Sharma,South,Bangalore,Electronics,Mobile,Mobile - Model 517,3,68067,20,Debit Card,400,55661.38,163360.80000000002,-4023.3399999999674
1182,2022/10/24,3427,Rohan Verma,East,Patna,Clothing,Jeans,Jeans - Model 649,2,2446,15,Debit Card,333,1961.78,4158.2,-98.36000000000013
1183,2023/02/19,8190,Ananya Reddy,North,Chandigarh,Electronics,Laptop,Laptop - Model 867,3,70235,12,Debit Card,479,37542.11,185420.4,72315.06999999999
1184,2022/01/20,3154,Ananya Sharma,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 834,3,13617,25,UPI,58,11400.3,30638.25,-3620.649999999994
1185,2022/09/05,5163,Ananya Iyer,North,Jaipur,Beauty,Haircare,Haircare - Model 593,3,3672,9,COD,305,2622.62,10024.56,1851.6999999999998
1186,2023/06/28,5157,Neha Gupta,East,Guwahati,Beauty,Fragrance,Fragrance - Model 354,3,3803,15,COD,173,2339.83,9697.65,2505.16
1187,2023/10/22,9119,Rohan Gupta,North,Jaipur,Beauty,Makeup,Makeup - Model 767,3,2310,22,Credit Card,435,1898.47,5405.400000000001,-725.0099999999993
1188,2022/09/11,9331,Priya Verma,North,Jaipur,Clothing,Kurti,Kurti - Model 905,4,1173,26,COD,85,701.58,3472.08,580.7599999999998
1189,2023/08/10,4891,Priya Mehta,East,Bhubaneswar,Sports,Cycling,Cycling - Model 488,4,6153,14,UPI,420,3871.72,21166.32,5259.4400000000005
1190,2023/02/04,5584,Ishita Verma,East,Ranchi,Clothing,Kurti,Kurti - Model 111,2,4254,30,Debit Card,466,3693.19,5955.599999999999,-1896.7800000000007
